study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
brfss,3,diabetes_age,0.0,0.0,0.6538477694332102,0.15668171843572018,0.8433182815642798,0.95,0.6333333333333334,0.9,1.0,0.95,1.0,True,Age at diabetes diagnosis is derived after label.,0.7259683213038649,0.5782191687379247,0.5644969896461893,0.10493938828936922,0.004223165918460442,Clinically Relevant but Weak Predictor,True,False,0.09067024022283654,,False,semantic-veto
brfss,3,insulin_use,0.0,0.0,2.0144851024182639e-07,0.22441698490274284,0.5,0.95,0.7833333333333332,0.9,1.0,0.95,1.0,True,Insulin use is label-proximal for diabetes.,0.7719044696632817,0.5782191687379247,0.5333333333333333,0.06719685185698772,0.00010523732468856294,Clinically Relevant but Weak Predictor,True,False,0.05772194663574287,,False,semantic-veto
brfss,3,insulin_use_observed,7.401486830834377e-18,5.918971746367074e-17,0.03665747221641208,0.3785808181513814,0.5,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.8592830240191226,0.5782191687379247,0.5,0.028379939670150955,0.0005544518129129854,Label-Proximal Feature,True,False,0.016439354657487776,,False,semantic-veto
brfss,3,diabetes_age_observed,0.12504583495705543,0.9999920029963146,4.826292991042749,0.023229287345429856,0.9767707126545702,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.9999997500002499,0.5782191687379247,0.8953517434298084,0.012998272307636704,0.00011319560410691272,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
brfss,4,bmi,7.401486830834377e-18,5.88092512036221e-17,0.024529692622901066,0.5516948491290847,0.5,0.95,0.8833333333333333,0.05,0.1,0.25,0.25,True,BMI is a core actionable diabetes risk factor.,0.14044512334496095,0.5774824440736591,0.5583333333333333,0.551360070458166,9.203055939620079e-05,Clinically Actionable Feature,False,True,0.551360070458166,1.0,True,
brfss,4,age,1.4802973661668754e-17,1.176185024072442e-16,0.057286631152161406,0.4817744104744629,0.5182255895255371,0.9,0.7333333333333333,0.0,0.0,0.05,0.05,True,Age is a stable diabetes risk factor.,0.06774651786849921,0.5774824440736591,0.5119784512384408,0.5088676244645021,3.851248062546419e-05,Clinically Actionable Feature,False,True,0.5079583416010428,2.0,True,
brfss,4,hypertension,0.0,0.0,0.0,0.0,0.5,0.8,0.8333333333333334,0.05,0.1,0.25,0.25,True,Cardiometabolic comorbidity.,0.10000000000000002,0.5774824440736591,0.5083333333333334,0.5040789778101145,4.008022185680567e-05,Clinically Actionable Feature,False,True,0.5040789778101145,3.0,True,
brfss,4,exercise_any,0.0,0.0,0.0021446139217844236,0.42774242977692795,0.5,0.7,0.7999999999999999,0.0,0.0,0.05,0.05,True,Physical activity is actionable.,0.05007222767840535,0.5774824440736591,0.475,0.4725789328440551,3.9888558131825663e-05,Clinically Actionable Feature,False,True,0.4592785839210558,4.0,True,
brfss,4,high_cholesterol,0.0,0.0,0.0,0.0,0.5,0.7,0.75,0.05,0.1,0.25,0.25,True,Metabolic risk marker.,0.10000000000000002,0.5774824440736591,0.4625,0.4586292339092024,3.646643136149348e-05,Clinically Actionable Feature,False,True,0.4586292339092024,5.0,True,
brfss,4,kidney_disease,0.0,0.0,0.003210746746294441,0.5548249158806146,0.5,0.65,0.7000000000000001,0.05,0.1,0.25,0.25,True,Diabetes-related comorbidity risk.,0.1454729409125359,0.5774824440736591,0.4375,0.431757514361061,0.0001020243143526179,Domain-Supportive Feature,False,True,0.4175710506116544,6.0,True,
brfss,4,general_health,7.401486830834377e-18,5.88092512036221e-17,0.03378594843129962,0.4268084693577312,0.5,0.7,0.7000000000000001,0.05,0.1,0.25,0.25,True,Self-rated general health.,0.16317068200304455,0.5774824440736591,0.45000000000000007,0.442968148887589,9.392119493859907e-05,Clinically Actionable Feature,False,True,0.4147634997982517,7.0,True,
brfss,4,heart_attack,1.4802973661668754e-17,1.176185024072442e-16,0.0010048851898849193,0.8903726383998789,0.5,0.6,0.6666666666666666,0.05,0.1,0.25,0.25,True,Cardiovascular comorbidity.,0.13816381481689358,0.5774824440736591,0.41666666666666674,0.4115771625159734,0.00015722970556575122,Domain-Supportive Feature,False,True,0.3938583622172213,8.0,True,
brfss,4,heart_disease,0.0,0.0,0.00045621336228689863,0.8690063138090192,0.5,0.6,0.6666666666666666,0.05,0.1,0.25,0.25,True,Cardiovascular comorbidity.,0.13697383358846682,0.5774824440736591,0.41666666666666663,0.4116351759961958,0.0002065154512841065,Domain-Supportive Feature,False,True,0.37048148186251195,,False,not-in-final-subset
brfss,4,current_smoker,0.0,0.0,0.0006002264138152076,0.4535054591946294,0.5,0.45,0.6833333333333332,0.0,0.0,0.05,0.05,True,Lifestyle risk factor.,0.016516941326531174,0.5774824440736591,0.3833333333333333,0.3819345454369811,7.701216340137519e-06,Low-Value Feature,False,True,0.3673196660203592,,False,not-in-final-subset
