study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
nhanes,1,income_ratio,0.0029264547986699824,0.017176429280269908,0.1776094348321193,0.13895099981248366,0.8610490001875164,0.5,0.5666666666666667,0.0,0.0,0.1,0.1,True,Income-to-poverty ratio as socioeconomic context.,0.06644362422260626,0.5,0.44402939548825093,0.4382869878135606,0.00022038329153672227,Domain-Supportive Feature,False,True,0.4317112585286836,,False,not-in-final-subset
nhanes,1,education,0.0008392420886650376,0.004614858172775167,0.14596615780231023,0.010103504388125316,0.9898964956118746,0.45,0.5,0.0,0.0,0.05,0.05,True,Socioeconomic context.,0.0761076729134053,0.5,0.4368637565742075,0.4306496384831022,0.0002106309511448689,Low-Value Feature,False,True,0.4202379758053148,,False,not-in-final-subset
nhanes,1,sex_male,7.24438473734231e-05,0.0,0.04550751936508309,0.37636541450755107,0.623634585492449,0.625,0.5833333333333334,0.0,0.0,0.05,0.05,True,Sex supports subgroup risk stratification.,0.01986714812293692,0.5,0.4268102504318232,0.423330430395422,6.969773654707316e-05,Domain-Supportive Feature,False,True,0.41169645772057734,,False,not-in-final-subset
nhanes,1,ever_smoked,0.0001803315818865799,0.0006493058624151071,0.02663388072796553,0.22516128427801893,0.774838715721981,0.45,0.6166666666666667,0.0,0.0,0.1,0.1,True,Lifestyle risk context.,0.058259894837085734,0.5,0.4218292015697874,0.41679655275372723,0.00022010585156963082,Low-Value Feature,False,True,0.40106496264448294,,False,not-in-final-subset
nhanes,1,hdl_cholesterol,9.785970790778809e-05,0.00015296147720365253,0.20226543372587572,0.3826436137419755,0.6173563862580245,0.6,0.6666666666666666,0.0,0.0,0.15,0.15,True,Metabolic risk marker.,0.0987297437615821,0.5,0.44018383236143266,0.4323568967816325,0.00040169936153459256,Domain-Supportive Feature,False,True,0.4008064556928839,,False,not-in-final-subset
nhanes,1,fasting_glucose,0.046249345152572896,0.2779086321621986,0.6796685683863762,0.06945459968339678,0.9305454003166033,0.95,0.8333333333333334,0.8,1.0,0.95,1.0,True,Fasting glucose is part of diabetes label definition.,0.862569608050066,0.5,0.7153150030453136,0.018560519212736253,0.0005172318015770527,Label-Proximal Feature,True,False,0.003972555024713362,,False,semantic-veto
nhanes,1,hba1c,0.16623001526680595,0.9999939816526379,1.904367338039035,0.03848645439803,0.96151354560197,0.95,0.8333333333333334,0.8,1.0,0.95,1.0,True,HbA1c is part of diabetes label definition.,0.937499572068441,0.5,0.9381342369495188,0.011662606574606535,1.3732989623605234e-09,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
nhanes,2,age,0.02738429299818977,0.1704208714628552,0.8784525124649075,0.061008608257773815,0.9389913917422262,0.9,0.7333333333333333,0.0,0.0,0.05,0.05,True,Age is a stable diabetes risk factor.,0.11116382155760646,0.5,0.6472578731206352,0.63426417387108,0.0003973690150978992,Clinically Actionable Feature,False,True,0.63426417387108,1.0,True,
nhanes,2,bmi,0.003428461268476172,0.02085997536757013,0.2556783644113708,0.1493048170980592,0.8506951829019408,0.9,0.8666666666666667,0.0,0.0,0.15,0.15,True,BMI is clinically actionable for diabetes prevention.,0.11289811069616877,0.5,0.6180636958573259,0.6054441687245203,0.0003491075296488008,Clinically Actionable Feature,False,True,0.6038813064874444,2.0,True,
nhanes,2,prediabetes_told,0.019026624410637284,0.11824232816179531,0.4733084697906029,0.04786355084177813,0.9521364491582218,0.825,0.7833333333333333,0.1,0.3,0.65,0.65,True,Prediabetes self-report is close to diabetes label.,0.29163904996967566,0.5,0.6279833216135162,0.5584505949484094,0.0017480494971007395,Clinically Actionable Feature,False,True,0.5479733509192212,3.0,True,
nhanes,2,sedentary_minutes,0.003063216333926359,0.018579680518204578,0.23195495660812707,0.046748611093993205,0.9532513889060068,0.65,0.7166666666666668,0.0,0.0,0.1,0.1,True,Behavioral intervention target.,0.032443214898070644,0.5,0.5378908486033295,0.5329169756691686,0.0002947219575434132,Domain-Supportive Feature,False,True,0.5291707211938534,4.0,True,
nhanes,2,total_cholesterol,0.006081047202612798,0.03742058297891628,0.3656228204361871,0.055072229002486525,0.9449277709975135,0.55,0.65,0.0,0.0,0.15,0.15,True,Metabolic risk marker.,0.09385353158691807,0.5,0.5002117290931776,0.4917275079883696,0.0005675868809625895,Domain-Supportive Feature,False,True,0.4878618963391074,5.0,True,
nhanes,2,race_ethnicity,0.001765970064611596,0.010480720870966274,0.14349419048758294,0.1196956969593163,0.8803043030406837,0.625,0.5833333333333334,0.0,0.0,0.05,0.05,True,Race/ethnicity is a population risk descriptor.,0.01287328232642417,0.5,0.48128841020276003,0.47762798717617777,2.1739924617355228e-05,Domain-Supportive Feature,False,True,0.4725899714519508,6.0,True,
nhanes,2,waist,0.0036481269202373935,0.022231390565733065,0.2654501725269259,0.2712289703480987,0.7287710296519013,0.85,0.8166666666666668,0.0,0.0,0.15,0.15,True,Central adiposity risk marker.,0.13178938820067496,0.5,0.5690902897667669,0.5551171116114314,0.00018262797919426363,Clinically Actionable Feature,False,True,0.46875827289198574,7.0,True,
nhanes,2,systolic_bp,0.0008357841484563015,0.004673390082996058,0.12887927983673889,0.1850937478431026,0.8149062521568974,0.65,0.7166666666666668,0.0,0.0,0.1,0.1,True,Cardiometabolic risk marker.,0.07192963363680224,0.5,0.506049934122945,0.4991311216034819,0.0004991073902501615,Domain-Supportive Feature,False,True,0.46556386536777145,8.0,True,
nhanes,2,hdl_cholesterol,0.0013772975851474485,0.008054163322386884,0.21107612056025737,0.10555473105068622,0.8944452689493138,0.6,0.6666666666666666,0.0,0.0,0.15,0.15,True,Metabolic risk marker.,0.10338924182160596,0.5,0.4979719694532454,0.48870941279816554,0.0002651377044542739,Domain-Supportive Feature,False,True,0.4575036445435092,,False,not-in-final-subset
nhanes,2,ever_smoked,9.336438563641487e-05,3.831974776463247e-05,0.037888285682502076,0.03278438634274835,0.9672156136572516,0.45,0.6166666666666667,0.0,0.0,0.1,0.1,True,Lifestyle risk context.,0.04974224464411686,0.5,0.4601212853224464,0.45506490386464654,0.00043116131858962246,Low-Value Feature,False,True,0.43873451158832083,,False,not-in-final-subset
nhanes,2,income_ratio,0.0009639008331906968,0.0054732473532350485,0.17860190182321864,0.18203524579688452,0.8179647542031154,0.5,0.5666666666666667,0.0,0.0,0.1,0.1,True,Income-to-poverty ratio as socioeconomic context.,0.0620900979914174,0.5,0.43190159171326026,0.42655371726133895,6.639027982304298e-05,Domain-Supportive Feature,False,True,0.4199694172394877,,False,not-in-final-subset
nhanes,2,diastolic_bp,0.002211352763499345,0.013261331300299283,0.272958373258063,0.2397062011764439,0.7602937988235561,0.6,0.6833333333333332,0.0,0.0,0.1,0.1,True,Cardiometabolic risk marker.,0.03559832231721887,0.5,0.4768704924881343,0.4723189271050227,0.0003137179157749679,Domain-Supportive Feature,False,True,0.41088851079086125,,False,not-in-final-subset
nhanes,2,weight,0.0006503521047617348,0.0035157019287024895,0.1421499554565184,0.3518375648038071,0.6481624351961929,0.7,0.7666666666666666,0.0,0.0,0.1,0.1,True,Body weight is clinically interpretable.,0.08463809235339285,0.5,0.497353864284516,0.48965894934372206,0.0002656884868144579,Clinically Actionable Feature,False,True,0.4007398763433794,,False,not-in-final-subset
nhanes,2,sex_male,8.722654176585021e-05,0.0,0.03590678410054474,0.4547336579781675,0.5452663420218324,0.625,0.5833333333333334,0.0,0.0,0.05,0.05,True,Sex supports subgroup risk stratification.,0.0247002631070891,0.5,0.41113660173769984,0.4076182886208697,0.0001423453155864733,Domain-Supportive Feature,False,True,0.39511092664716746,,False,not-in-final-subset
