study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
diabetes130_admission,2,discharge_disposition_id,0.05919107335376348,0.9999830059766952,0.23679227438809305,0.0633950953348574,0.9366049046651426,0.65,0.4166666666666667,0.85,0.55,0.85,0.85,False,Unavailable at admission landmark. Discharge disposition: encodes death/hospice; partly determines readmission.,0.6979167300871739,0.5786288819611193,0.7539825493927037,0.0,0.0,Predictive Proxy Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,a1c_ordinal,0.00130466685574527,0.01626006492136752,0.04201887849701963,0.2861391112515142,0.7138608887484859,0.85,0.5166666666666667,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. HbA1c: actionable glycemic control marker.,0.4588531912604723,0.5786288819611193,0.48931686389277407,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,max_glu_ordinal,0.0006358943463115644,0.004894929310477597,0.006624287444110343,0.5293949155149292,0.47060508448507077,0.7,0.4666666666666666,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Serum glucose: clinical marker.,0.4468600260974665,0.5786288819611193,0.3872561623568241,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,insulin_ordinal,0.0019448858931173428,0.027139962162610644,0.02921508776867614,0.26731669130469515,0.7326833086953048,0.7,0.4666666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Insulin regimen change; actionable.,0.49096243421634256,0.5786288819611193,0.4463453170545108,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,change_flag,0.00034785606233966133,0.0,0.02019560460332889,0.2989834721029523,0.7010165278970477,0.6,0.43333333333333335,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Medication change; actionable.,0.4737849091090827,0.5786288819611193,0.3985366389127429,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,diabetesMed_flag,0.0034321563188928054,0.05241467043869851,0.06744477154571901,0.6105247637632512,0.38947523623674885,0.65,0.4666666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. On diabetes medication; actionable.,0.518907763879096,0.5786288819611193,0.372786115045626,0.0,0.0,Unstable Predictor,True,False,0.0,,False,post-landmark
diabetes130_admission,3,age_ordinal,0.008643007975832173,0.1319971056391645,0.0996042988992653,0.09737619518584359,0.9026238048141564,0.85,0.7166666666666667,0.0,0.0,0.05,0.05,True,Age is a stable readmission risk factor.,0.11856624327887917,0.580304469029269,0.6117905593212474,0.6057768183498653,0.0006598822119659924,Clinically Actionable Feature,False,True,0.6057768183498653,1.0,True,
diabetes130_admission,3,number_inpatient,0.02868412576567467,0.45881413363924195,0.13784992705605376,0.048389857366150785,0.9516101426338492,0.7250000000000001,0.5833333333333334,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior inpatient visits: strong operational proxy for readmission.,0.33749738945832447,0.580304469029269,0.6550496019518758,0.6018919800252175,0.0030585628530893035,Domain-Supportive Feature,False,True,0.5995403069945815,2.0,True,
diabetes130_admission,3,admission_type_id,0.0013702224479041753,0.013397425898542486,0.039143855279464325,0.10876409957933887,0.8912359004206611,0.525,0.55,0.0,0.0,0.1,0.1,True,Admission type is available at the admission landmark.,0.03125609424916028,0.580304469029269,0.45101640785369496,0.44915922433977595,0.00013981339179807098,Domain-Supportive Feature,False,True,0.445451351617938,3.0,True,
diabetes130_admission,3,number_emergency,0.0017427495558090496,0.01947234664555996,0.024568855723642254,0.2770505366978255,0.7229494633021745,0.6,0.6,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior-year ED visits; utilization proxy.,0.1719968786259314,0.580304469029269,0.45043159665410293,0.4428989563658298,0.0011050392919832973,Domain-Supportive Feature,False,True,0.42932040843846025,4.0,True,
diabetes130_admission,3,number_outpatient,0.0005486636932810448,0.0,0.022580159909225798,0.26845146789649094,0.7315485321035091,0.55,0.5833333333333334,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior-year outpatient visits; utilization proxy.,0.1133622485270957,0.580304469029269,0.42964303975403517,0.4255526155630133,0.0009971168684057353,Domain-Supportive Feature,False,True,0.41477205761377256,5.0,True,
diabetes130_admission,3,admission_source_id,0.0020056769897466593,0.023759989851904872,0.04220758514096747,0.26837821332213013,0.7316217866778698,0.45,0.5,0.1,0.15,0.35,0.35,True,Admission source; administrative context.,0.15854924557871738,0.580304469029269,0.39095235429114544,0.38527534599138563,3.888449614051326e-05,Low-Value Feature,False,True,0.37296511600018617,,False,not-in-final-subset
diabetes130_admission,3,gender_male,0.0007485208048938633,0.0032591349408208053,0.033608843899160655,0.4619393049356196,0.5380606950643805,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Demographic stratifier.,0.04648133400801172,0.580304469029269,0.3773398794951224,0.3754968677858452,0.00043506869348031266,Domain-Supportive Feature,False,True,0.3696143419912848,,False,not-in-final-subset
diabetes130_admission,3,time_in_hospital,0.006751422280692876,0.10115040229778645,0.10616447665989143,0.10619013553415609,0.8938098644658439,0.7,0.5166666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Length of stay; utilization signal.,0.5743547875290734,0.580304469029269,0.5132737602491714,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,num_lab_procedures,0.002782788373319445,0.036432598010168786,0.08811278447069941,0.062002264783146445,0.9379977352168536,0.55,0.43333333333333335,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Care-intensity proxy.,0.48960387936014493,0.580304469029269,0.4443626597797547,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,num_procedures,0.0035474328810078727,0.04890190476739823,0.04397343553696174,0.14889796824541418,0.8511020317545859,0.55,0.43333333333333335,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Care-intensity proxy.,0.4467353168887896,0.580304469029269,0.43072431111447,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,num_medications,0.0022475905589839362,0.0277049531299057,0.0861612742432127,0.057192869236228426,0.9428071307637715,0.7,0.5,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Treatment burden; clinically meaningful.,0.5259206722187825,0.580304469029269,0.496872912091726,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,number_diagnoses,0.0053740703570606925,0.0786894763698022,0.06048746119895338,0.11517917411815194,0.8848208258818481,0.6499999999999999,0.4666666666666666,0.85,0.4,0.85,0.85,False,Unavailable at admission landmark. Diagnosis count: proxy for case complexity / readmission.,0.6145457002173981,0.580304469029269,0.4797376747539769,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,discharge_disposition_id,0.06186979832158366,0.9999836926746588,0.24099519532787705,0.06398470261178583,0.9360152973882142,0.65,0.4166666666666667,0.85,0.55,0.85,0.85,False,Unavailable at admission landmark. Discharge disposition: encodes death/hospice; partly determines readmission.,0.7053039871443115,0.580304469029269,0.7538648339467071,0.0,0.0,Predictive Proxy Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,a1c_ordinal,0.0012728718269788533,0.011809897650946376,0.022353043637502058,0.14580178182031125,0.8541982181796888,0.85,0.5166666666666667,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. HbA1c: actionable glycemic control marker.,0.4486293228282115,0.580304469029269,0.5160492795978884,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,max_glu_ordinal,0.0009895996001876442,0.007190485288538698,0.00802674116005279,0.1203800461926598,0.8796199538073401,0.7,0.4666666666666666,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Serum glucose: clinical marker.,0.450107276175809,0.580304469029269,0.46974780301469626,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,insulin_ordinal,0.0017093225415904338,0.0189272414495124,0.03639267134332461,0.1152750744219722,0.8847249255780278,0.7,0.4666666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Insulin regimen change; actionable.,0.5014061827776922,0.580304469029269,0.4742898242171259,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,change_flag,0.001201594510211971,0.010647555256981751,0.017276628444128382,0.2658045597991667,0.7341954402008333,0.6,0.43333333333333335,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Medication change; actionable.,0.4805668945966157,0.580304469029269,0.4083666879505945,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,3,diabetesMed_flag,0.0012786616911642178,0.01190431484989842,0.07522871072496537,0.3418075067506102,0.6581924932493898,0.65,0.4666666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. On diabetes medication; actionable.,0.5291997073645843,0.580304469029269,0.4143764597715141,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,4,number_inpatient,0.029306040582482512,0.5215805280758319,0.14349816380931732,0.0603430008191705,0.9396569991808295,0.7250000000000001,0.5833333333333334,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior inpatient visits: strong operational proxy for readmission.,0.3374977515579544,0.5789955264409942,0.6714888915922489,0.6163871852640331,0.001492934964597998,Domain-Supportive Feature,False,True,0.6163871852640331,1.0,True,
